date,tvl_base,staking,liquidstaking,borrowed,total
2024-04-23,87221339902,9928899044,46964920845,13675890657,157791050448
2024-04-24,87731241295,9904815368,46942476898,13728718194,158307251755
2024-04-25,85257904237,9537876800,45848260516,14162125368,154806166921
2024-04-26,85878350056,9528599950,46220902485,14034082814,155661935305
2024-04-27,85010015391,9211599590,45571935119,13935598874,153729148974
2024-04-28,87002347077,9274580917,46945598433,14028827078,157251353505
2024-04-29,87331506197,9334989503,47796802990,14163989769,158627288459
2024-04-30,85652999997,8990538061,46445870706,13965351017,155054759781
2024-05-01,81123467340,8409069366,43429437685,13341620629,146303595020
2024-05-02,81009162198,8481059830,43365442440,13223423931,146079088399
2024-05-03,82248267512,8707740467,43865775543,13533148743,148354932265
2024-05-04,85525397303,9112523173,45607152238,13463711515,153708784229
2024-05-05,86220786316,9141424115,45738424740,13506390326,154607025497
2024-05-06,86880798704,9178216519,46047760428,13520663744,155627439395
2024-05-07,85516721703,9031520999,45539836781,13478040776,153566120259
2024-05-08,84447467427,8821676823,44881923062,13286415361,151437482673
2024-05-09,82856689560,8666148672,43682188214,13270794934,148475821380
2024-05-10,84433072886,8918242654,44687897622,13375981992,151415195154
2024-05-11,82154804453,8555788513,42985428283,13158745443,146854766692
2024-05-12,82444622219,8534678326,43143452499,13186850169,147309603213
2024-05-13,82847672647,8504818922,43213360258,13160994440,147726846267
2024-05-14,82942498128,8421310338,43573953764,13343961400,148281723630
2024-05-15,81495365587,8129528646,42552320812,13256388308,145433603353
2024-05-16,85205130687,8731799955,44679200037,13648449468,152264580147
2024-05-17,84397153801,8667828113,43662557607,13393043021,150120582542
2024-05-18,87358093759,8980071046,45948057960,13812863153,156099085918
2024-05-19,87970876198,9018305834,46307995186,13875444748,157172621966
2024-05-20,87045871581,8738126110,45522415147,13813193783,155119606621
2024-05-21,96831500204,9596794704,53195850106,14905942458,174530087472
2024-05-22,98405890865,9704688225,54709391357,15238538276,178058508723
2024-05-23,98665707205,9550943072,54364250712,15275227436,177856128425
2024-05-24,97940066866,9537249543,54760425749,15569538092,177807280250
2024-05-25,97909395490,9524663973,53636494062,15516628012,176587181537
2024-05-26,98470775826,9634226239,53698701712,15635414458,177439118235
2024-05-27,100013662870,9587564162,54837062927,15829508219,180267798178
2024-05-28,100621121097,9965463305,55660658420,16058407915,182305650737
2024-05-29,99592260982,9920874183,55701404904,16056847725,181271387794
2024-05-30,98290427943,9686175351,54900205855,16131871218,179008680367
2024-05-31,98128567257,9414060104,54508148622,16268814306,178319590289
2024-06-01,98947194284,9386920366,54923344800,16464068901,179721528351
2024-06-02,99754634408,9374362763,55386596174,16590510728,181106104073
2024-06-03,99440294707,9171415665,54949496594,16591756392,180152963358
2024-06-04,99291008644,9341963928,54916538231,16687181344,180236692147
2024-06-05,100838507858,9533812977,55828422748,17134594641,183335338224
2024-06-06,102051718962,9773754923,56407629924,17371306265,185604410074
2024-06-07,101292439275,9662111351,55721348227,17423765147,184099664000
2024-06-08,98753989842,9029288469,53889846206,17349269025,179022393542
2024-06-09,98187105109,8742331931,53403264408,17363882090,177696583538
2024-06-10,98620473819,8855593840,54281782808,17498429291,179256279758
2024-06-11,97166737188,8547977879,53553116463,17630716799,176898548329
2024-06-12,94586067348,8169861379,51044543076,17099046377,170899518180
2024-06-13,96172544270,8412006829,52122201324,17289856539,173996608962
2024-06-14,94302900041,7889098819,50811133172,16953887282,169957019314
2024-06-15,93935333705,7725805223,50685162301,16904200312,169250501541
2024-06-16,95247154047,7817001418,51878990139,17072793402,172015939006
2024-06-17,96058431301,8027093041,52436131724,17200858741,173722514807
2024-06-18,93922439583,7614803187,51185558094,16917357419,169640158283
2024-06-19,92800613469,7217476568,50278738767,16647778613,166944607417
2024-06-20,93830792041,7437417550,51290729915,16961919251,169520858757
2024-06-21,92511934149,7443327649,50912016771,16944874072,167812152641
2024-06-22,92412585707,7289704341,50996008569,16857631333,167555929950
2024-06-23,92642814142,7285144977,50894112919,16723503000,167545575038
2024-06-24,90750752973,7099606233,49866965064,16537286623,164254610893
2024-06-25,88937452322,7181354203,48986816659,16255672478,161361295662
2024-06-26,90597228912,7406633623,50108993133,16571683926,164684539594
2024-06-27,89870141559,7177039491,49836380512,16686902668,163570464230
2024-06-28,90917293202,7253399534,51054466923,16910877028,166136036687
2024-06-29,89140154873,6925382812,49947813733,16763259254,162776610672
2024-06-30,89394923820,6930047307,49984128748,16830173958,163139273833
2024-07-01,91067262976,7000645488,50638837098,17111392603,165818138165
2024-07-02,91588251440,7234509167,51273096030,17131771968,167227628605
2024-07-03,90602120218,7441414192,50870702564,17027646172,165941883146
2024-07-04,88077284050,6997994067,49023382201,16988486744,161087147062
2024-07-05,83742211335,6568702976,46675498544,16460718327,153447131182
2024-07-06,82143397970,6268227866,44605793757,15755879463,148773299056
2024-07-07,83283990652,6603194669,45956123492,16030891377,151874200190
2024-07-08,80675397515,6277251695,44185185715,15714999232,146852834157
2024-07-09,82705556964,6671440810,45243029818,15903651517,150523679109
2024-07-10,83791929635,6797923208,45855211040,16093533957,152538597840
2024-07-11,84465182065,6907452357,46316954333,16179305361,153868894116
2024-07-12,84614298304,6823201519,46428246886,16229655633,154095402342
2024-07-13,85097056531,6877935268,46553464213,16278225293,154806681305
2024-07-14,86345612916,7008555055,47208452326,16460598640,157023218937
2024-07-15,88669744746,7257035295,48686484188,16764061150,161377325379
